grupo,split,hora,tempo_viagem_min,distancia_km,confianca_emocao,paradas,tempo_sem_parada_min,classe_imagem,emocao,decisao,origem
279,treino,21,113.51479873938587,231.435,0.6893312047430659,2,17.738,restaurante,IRRITADO,DESCANSAR,sintetico
280,treino,12,265.2053424917522,346.974,0.6277090256453661,2,55.906,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
280,treino,12,265.2053424917522,354.419,0.6277090256453661,2,62.013,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
280,treino,12,265.2053424917522,348.119,0.6277090256453661,2,60.435,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
281,teste,20,32.144144387811465,27.288,0.3611781769227412,4,27.511,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
281,teste,20,32.144144387811465,27.766,0.3611781769227412,4,32.144,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
281,teste,20,32.144144387811465,30.557,0.3611781769227412,4,32.144,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
282,treino,4,134.8656136865684,85.228,0.8132869061362776,2,66.223,posto de combustível,IRRITADO,DESCANSAR,sintetico
282,treino,4,134.8656136865684,84.429,0.8132869061362776,2,64.973,posto de combustível,IRRITADO,DESCANSAR,sintetico
282,treino,4,134.8656136865684,93.963,0.8132869061362776,2,72.403,posto de combustível,IRRITADO,DESCANSAR,sintetico
283,treino,21,63.87446097141619,210.332,0.6177322663034011,1,44.479,ponto turístico,desconhecido,CONTINUAR,sintetico
283,treino,21,63.87446097141619,205.49,0.6177322663034011,1,40.708,ponto turístico,desconhecido,CONTINUAR,sintetico
283,treino,21,63.87446097141619,202.843,0.6177322663034011,1,41.996,ponto turístico,desconhecido,CONTINUAR,sintetico
284,treino,2,98.84677586070812,93.154,0.7511513600056203,4,41.89,restaurante,IRRITADO,DESCANSAR,sintetico
284,treino,2,98.84677586070812,98.413,0.7511513600056203,4,44.666,restaurante,IRRITADO,DESCANSAR,sintetico
284,treino,2,98.84677586070812,95.645,0.7511513600056203,4,46.64,restaurante,IRRITADO,DESCANSAR,sintetico
285,treino,11,301.3796545071747,104.09,0.6766100372530228,1,50.572,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
285,treino,11,301.3796545071747,105.49,0.6766100372530228,1,45.029,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
285,treino,11,301.3796545071747,109.004,0.6766100372530228,1,46.368,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
286,teste,15,319.9460399485744,0,0.8792205459131374,3,17.659,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
286,teste,15,319.9460399485744,4.812,0.8792205459131374,3,15.22,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
286,teste,15,319.9460399485744,0,0.8792205459131374,3,22.148,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
287,treino,23,45.2352376352132,265.523,0.6374126980187175,4,1.75,posto de combustível,IRRITADO,DESCANSAR,sintetico
287,treino,23,45.2352376352132,266.703,0.6374126980187175,4,2.311,posto de combustível,IRRITADO,DESCANSAR,sintetico
287,treino,23,45.2352376352132,265.484,0.6374126980187175,4,1.738,posto de combustível,IRRITADO,DESCANSAR,sintetico
288,treino,1,64.05118503929802,372.764,0.6599844155828878,3,43.12,ponto turístico,desconhecido,CONTINUAR,sintetico
288,treino,1,64.05118503929802,372.192,0.6599844155828878,3,45.313,ponto turístico,desconhecido,CONTINUAR,sintetico
288,treino,1,64.05118503929802,366.145,0.6599844155828878,3,41.906,ponto turístico,desconhecido,CONTINUAR,sintetico
289,treino,15,312.8923516421935,65.046,0.8482181448225684,4,258.31,posto de combustível,desconhecido,DESCANSAR,sintetico
289,treino,15,312.8923516421935,65.872,0.8482181448225684,4,258.955,posto de combustível,desconhecido,DESCANSAR,sintetico
289,treino,15,312.8923516421935,66.653,0.8482181448225684,4,256.248,posto de combustível,desconhecido,DESCANSAR,sintetico
290,treino,14,29.439228449641863,152.34,0.42932791907446133,0,26.213,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
290,treino,14,29.439228449641863,155.301,0.42932791907446133,0,29.439,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
290,treino,14,29.439228449641863,155.062,0.42932791907446133,0,29.439,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
291,treino,3,38.08243785944231,265.733,0.8911908534324525,4,37.372,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
291,treino,3,38.08243785944231,268.141,0.8911908534324525,4,37.904,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
291,treino,3,38.08243785944231,266.444,0.8911908534324525,4,36.588,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
292,treino,23,327.2899011920871,332.201,0.6956724901395301,3,159.754,posto de combustível,TRISTE,DESCANSAR,sintetico
292,treino,23,327.2899011920871,332.709,0.6956724901395301,3,159.931,posto de combustível,TRISTE,DESCANSAR,sintetico
292,treino,23,327.2899011920871,333.963,0.6956724901395301,3,153.054,posto de combustível,TRISTE,DESCANSAR,sintetico
293,treino,22,268.99421688351765,4.723,0.6635243778727736,4,174.228,estrada,IRRITADO,DESCANSAR,sintetico
293,treino,22,268.99421688351765,1.468,0.6635243778727736,4,172.617,estrada,IRRITADO,DESCANSAR,sintetico
293,treino,22,268.99421688351765,4.361,0.6635243778727736,4,173.605,estrada,IRRITADO,DESCANSAR,sintetico
294,teste,17,155.3643493388439,146.833,0.5153363257279933,3,82.565,posto de combustível,IRRITADO,AVALIAR ABASTECIMENTO,sintetico
294,teste,17,155.3643493388439,146.849,0.5153363257279933,3,85.615,posto de combustível,IRRITADO,AVALIAR ABASTECIMENTO,sintetico
294,teste,17,155.3643493388439,151.143,0.5153363257279933,3,86.554,posto de combustível,IRRITADO,AVALIAR ABASTECIMENTO,sintetico
295,treino,12,146.33606188895376,55.311,0.8682983159688838,0,11.886,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
295,treino,12,146.33606188895376,58.236,0.8682983159688838,0,10.165,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
295,treino,12,146.33606188895376,57.073,0.8682983159688838,0,4.546,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
296,teste,12,347.4224392379537,0.825,0.4046531505432224,1,24.769,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
296,teste,12,347.4224392379537,4.361,0.4046531505432224,1,27.985,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
296,teste,12,347.4224392379537,1.123,0.4046531505432224,1,25.24,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
297,treino,9,257.62007025668834,236.006,0.9174295147073646,1,114.657,desconhecido,IRRITADO,DESCANSAR,sintetico
297,treino,9,257.62007025668834,242.028,0.9174295147073646,1,110.948,desconhecido,IRRITADO,DESCANSAR,sintetico
297,treino,9,257.62007025668834,234.325,0.9174295147073646,1,114.083,desconhecido,IRRITADO,DESCANSAR,sintetico
298,treino,16,252.94965507271283,241.944,0.7544146286073079,2,244.549,posto de combustível,NEUTRO,DESCANSAR,sintetico
298,treino,16,252.94965507271283,245.07,0.7544146286073079,2,248.486,posto de combustível,NEUTRO,DESCANSAR,sintetico
298,treino,16,252.94965507271283,245.131,0.7544146286073079,2,243.792,posto de combustível,NEUTRO,DESCANSAR,sintetico
299,treino,0,266.6085667519702,25.928,0.40409951455709026,2,248.582,desconhecido,desconhecido,DESCANSAR,sintetico
299,treino,0,266.6085667519702,25.212,0.40409951455709026,2,245.013,desconhecido,desconhecido,DESCANSAR,sintetico
299,treino,0,266.6085667519702,24.392,0.40409951455709026,2,248.246,desconhecido,desconhecido,DESCANSAR,sintetico
300,treino,11,6.651265305974812,74.581,0.6537428577533287,4,6.651,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
300,treino,11,6.651265305974812,73.145,0.6537428577533287,4,6.651,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
300,treino,11,6.651265305974812,71.956,0.6537428577533287,4,6.651,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
301,treino,18,176.68861291064582,94.888,0.5537964580710473,3,42.204,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
301,treino,18,176.68861291064582,100.196,0.5537964580710473,3,40.581,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
301,treino,18,176.68861291064582,99.321,0.5537964580710473,3,46.379,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
302,teste,13,344.1832189287929,208.339,0.3558339150286549,2,35.223,posto de combustível,TRISTE,AVALIAR ABASTECIMENTO,sintetico
302,teste,13,344.1832189287929,202.362,0.3558339150286549,2,36.326,posto de combustível,TRISTE,AVALIAR ABASTECIMENTO,sintetico
302,teste,13,344.1832189287929,206.367,0.3558339150286549,2,30.548,posto de combustível,TRISTE,AVALIAR ABASTECIMENTO,sintetico
303,treino,18,100.52190277642366,376.268,0.759864385114261,1,21.263,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
303,treino,18,100.52190277642366,376.139,0.759864385114261,1,26.958,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
303,treino,18,100.52190277642366,382.211,0.759864385114261,1,22.169,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
304,treino,3,47.55686489244391,31.81,0.9234678104374888,3,31.768,ponto turístico,NEUTRO,CONTINUAR,sintetico
304,treino,3,47.55686489244391,31.218,0.9234678104374888,3,37.552,ponto turístico,NEUTRO,CONTINUAR,sintetico
304,treino,3,47.55686489244391,31.318,0.9234678104374888,3,41.199,ponto turístico,NEUTRO,CONTINUAR,sintetico
305,treino,12,313.41293664671645,199.315,0.9406368096065326,4,4.657,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
305,treino,12,313.41293664671645,196.73,0.9406368096065326,4,4.898,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
305,treino,12,313.41293664671645,195.259,0.9406368096065326,4,6.737,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
306,teste,5,167.3045921821896,44.155,0.6609230836931046,2,32.765,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
306,teste,5,167.3045921821896,51.766,0.6609230836931046,2,31.02,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
306,teste,5,167.3045921821896,45.776,0.6609230836931046,2,31.843,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
307,treino,19,126.79924335258508,72.571,0.6043657282465658,3,45.799,desconhecido,TRISTE,CONTINUAR,sintetico
307,treino,19,126.79924335258508,74.28,0.6043657282465658,3,51.084,desconhecido,TRISTE,CONTINUAR,sintetico
307,treino,19,126.79924335258508,75.426,0.6043657282465658,3,49.434,desconhecido,TRISTE,CONTINUAR,sintetico
308,treino,23,100.83193295040049,96.707,0.6093312510385009,3,80.399,posto de combustível,ANIMADO,CONTINUAR,sintetico
308,treino,23,100.83193295040049,89.419,0.6093312510385009,3,79.885,posto de combustível,ANIMADO,CONTINUAR,sintetico
308,treino,23,100.83193295040049,90.667,0.6093312510385009,3,84.602,posto de combustível,ANIMADO,CONTINUAR,sintetico
309,teste,20,188.5374760967777,283.701,0.8211997620163269,2,157.85,restaurante,desconhecido,DESCANSAR,sintetico
309,teste,20,188.5374760967777,284.858,0.8211997620163269,2,159.014,restaurante,desconhecido,DESCANSAR,sintetico
309,teste,20,188.5374760967777,285.767,0.8211997620163269,2,165.25,restaurante,desconhecido,DESCANSAR,sintetico
310,treino,14,164.69846076764608,137.536,0.5665772126330729,4,15.543,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
310,treino,14,164.69846076764608,130.852,0.5665772126330729,4,11.67,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
310,treino,14,164.69846076764608,135.354,0.5665772126330729,4,7.657,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
311,treino,9,131.0637086287666,265.726,0.642496246582617,3,53.53,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
311,treino,9,131.0637086287666,272.354,0.642496246582617,3,55.228,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
311,treino,9,131.0637086287666,270.59,0.642496246582617,3,57.57,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
312,treino,2,33.08473424993318,136.405,0.5380892380336444,2,23.906,desconhecido,TRISTE,CONTINUAR,sintetico
312,treino,2,33.08473424993318,140.26,0.5380892380336444,2,24.417,desconhecido,TRISTE,CONTINUAR,sintetico
312,treino,2,33.08473424993318,139.929,0.5380892380336444,2,20.238,desconhecido,TRISTE,CONTINUAR,sintetico
313,treino,14,151.96611661015396,75.561,0.36386065538990453,1,138.715,desconhecido,TRISTE,DESCANSAR,sintetico
313,treino,14,151.96611661015396,70.224,0.36386065538990453,1,138.945,desconhecido,TRISTE,DESCANSAR,sintetico
313,treino,14,151.96611661015396,69.192,0.36386065538990453,1,146.702,desconhecido,TRISTE,DESCANSAR,sintetico
314,teste,17,24.108030567761826,304.217,0.6643896748050884,0,19.217,estrada,TRISTE,CONTINUAR,sintetico
314,teste,17,24.108030567761826,307.272,0.6643896748050884,0,12.195,estrada,TRISTE,CONTINUAR,sintetico
314,teste,17,24.108030567761826,310.749,0.6643896748050884,0,14.333,estrada,TRISTE,CONTINUAR,sintetico
315,treino,13,51.603374272536676,331.758,0.3671427758119477,2,51.603,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
315,treino,13,51.603374272536676,335.8,0.3671427758119477,2,50.277,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
315,treino,13,51.603374272536676,334.973,0.3671427758119477,2,51.603,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
316,teste,18,159.41696685424617,254.572,0.6702704786196112,2,37.365,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
316,teste,18,159.41696685424617,253.95,0.6702704786196112,2,34.768,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
316,teste,18,159.41696685424617,259.068,0.6702704786196112,2,43.247,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
317,treino,11,106.80059821579806,213.344,0.7626619782541173,3,0,natureza,TRISTE,CONTINUAR,sintetico
317,treino,11,106.80059821579806,211.352,0.7626619782541173,3,0,natureza,TRISTE,CONTINUAR,sintetico
317,treino,11,106.80059821579806,212.776,0.7626619782541173,3,0.093,natureza,TRISTE,CONTINUAR,sintetico
318,treino,17,160.17276007784147,99.181,0.7789627897908591,3,39.518,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
318,treino,17,160.17276007784147,102.604,0.7789627897908591,3,46.222,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
318,treino,17,160.17276007784147,103.034,0.7789627897908591,3,43.969,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
319,treino,9,235.20224953993443,208.881,0.511293214915263,1,31.688,estrada,ANIMADO,CONTINUAR,sintetico
319,treino,9,235.20224953993443,212.305,0.511293214915263,1,34.139,estrada,ANIMADO,CONTINUAR,sintetico
319,treino,9,235.20224953993443,212.698,0.511293214915263,1,30.341,estrada,ANIMADO,CONTINUAR,sintetico
320,treino,14,22.61938563920001,211.316,0.4615625588849154,0,19.126,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
320,treino,14,22.61938563920001,213.924,0.4615625588849154,0,21.039,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
320,treino,14,22.61938563920001,212.104,0.4615625588849154,0,22.619,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
321,treino,11,169.6079858572174,313.386,0.5481491882214982,1,52.844,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
321,treino,11,169.6079858572174,314.071,0.5481491882214982,1,47.703,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
321,treino,11,169.6079858572174,311.696,0.5481491882214982,1,53.633,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
322,treino,22,93.38163798006809,304.43,0.615776565285752,0,70.326,posto de combustível,IRRITADO,DESCANSAR,sintetico
322,treino,22,93.38163798006809,305.575,0.615776565285752,0,67.557,posto de combustível,IRRITADO,DESCANSAR,sintetico
322,treino,22,93.38163798006809,313.102,0.615776565285752,0,73.028,posto de combustível,IRRITADO,DESCANSAR,sintetico
323,teste,5,228.35331021639826,14.862,0.9124525541793402,4,108.495,estrada,TRISTE,CONTINUAR,sintetico
323,teste,5,228.35331021639826,12.395,0.9124525541793402,4,111.557,estrada,TRISTE,CONTINUAR,sintetico
323,teste,5,228.35331021639826,21.607,0.9124525541793402,4,107.25,estrada,TRISTE,CONTINUAR,sintetico
324,treino,13,120.20228810868436,62.364,0.5156600263030686,0,3.908,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
324,treino,13,120.20228810868436,66.697,0.5156600263030686,0,2.036,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
324,treino,13,120.20228810868436,65.658,0.5156600263030686,0,0,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
325,treino,11,182.47131833767554,271.705,0.5530532580503021,0,16.141,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
325,treino,11,182.47131833767554,277.263,0.5530532580503021,0,13.891,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
325,treino,11,182.47131833767554,277.433,0.5530532580503021,0,10.712,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
326,teste,6,12.580255602924094,151.008,0.7846394947233744,2,12.58,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
326,teste,6,12.580255602924094,151.544,0.7846394947233744,2,10.817,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
326,teste,6,12.580255602924094,150.792,0.7846394947233744,2,12.58,ponto turístico,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
327,teste,19,329.63827070220634,222.224,0.3913259500166956,1,269.653,natureza,TRISTE,DESCANSAR,sintetico
327,teste,19,329.63827070220634,224.567,0.3913259500166956,1,270.171,natureza,TRISTE,DESCANSAR,sintetico
327,teste,19,329.63827070220634,224.145,0.3913259500166956,1,273.941,natureza,TRISTE,DESCANSAR,sintetico
328,treino,19,309.17439735864616,307.305,0.49327193492961263,0,255.061,desconhecido,desconhecido,DESCANSAR,sintetico
328,treino,19,309.17439735864616,313.064,0.49327193492961263,0,249.771,desconhecido,desconhecido,DESCANSAR,sintetico
328,treino,19,309.17439735864616,308.238,0.49327193492961263,0,252.327,desconhecido,desconhecido,DESCANSAR,sintetico
329,teste,10,44.21476758398847,209.134,0.39000790585775935,1,4.922,posto de combustível,NEUTRO,AVALIAR ABASTECIMENTO,sintetico
329,teste,10,44.21476758398847,209.99,0.39000790585775935,1,12.298,posto de combustível,NEUTRO,AVALIAR ABASTECIMENTO,sintetico
329,teste,10,44.21476758398847,210.859,0.39000790585775935,1,9.193,posto de combustível,NEUTRO,AVALIAR ABASTECIMENTO,sintetico
330,treino,11,214.55682378901673,21.023,0.4824336704877925,0,40.735,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
330,treino,11,214.55682378901673,22.069,0.4824336704877925,0,46.03,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
330,treino,11,214.55682378901673,22.855,0.4824336704877925,0,45.068,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
331,treino,1,297.3932530284772,103.636,0.3743918913646057,0,7.964,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
331,treino,1,297.3932530284772,103.257,0.3743918913646057,0,10.679,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
331,treino,1,297.3932530284772,107.027,0.3743918913646057,0,13.585,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
332,treino,17,270.9639970819672,165.345,0.4133085091394934,4,186.407,restaurante,IRRITADO,DESCANSAR,sintetico
332,treino,17,270.9639970819672,168.998,0.4133085091394934,4,190.866,restaurante,IRRITADO,DESCANSAR,sintetico
332,treino,17,270.9639970819672,166.121,0.4133085091394934,4,191.941,restaurante,IRRITADO,DESCANSAR,sintetico
333,teste,17,359.4439180789149,176.328,0.5613944451621993,2,305.01,ponto turístico,TRISTE,DESCANSAR,sintetico
333,teste,17,359.4439180789149,180.466,0.5613944451621993,2,301.912,ponto turístico,TRISTE,DESCANSAR,sintetico
333,teste,17,359.4439180789149,174.612,0.5613944451621993,2,304.134,ponto turístico,TRISTE,DESCANSAR,sintetico
334,treino,12,276.8264179701711,365.805,0.5024534763098144,3,0,natureza,IRRITADO,CONTINUAR,sintetico
334,treino,12,276.8264179701711,365.622,0.5024534763098144,3,0,natureza,IRRITADO,CONTINUAR,sintetico
334,treino,12,276.8264179701711,374.362,0.5024534763098144,3,0,natureza,IRRITADO,CONTINUAR,sintetico
335,treino,12,81.26209854171238,125.566,0.8129138431933816,2,5.047,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
335,treino,12,81.26209854171238,123.612,0.8129138431933816,2,12.382,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
335,treino,12,81.26209854171238,123.46,0.8129138431933816,2,6.048,restaurante,NEUTRO,ALIMENTAR-SE,sintetico
336,teste,9,37.62631805630729,163.91,0.9007290820066807,0,37.626,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
336,teste,9,37.62631805630729,163.114,0.9007290820066807,0,33.58,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
336,teste,9,37.62631805630729,161.342,0.9007290820066807,0,33.0,natureza,ANIMADO,REGISTRAR PONTO TURÍSTICO,sintetico
337,treino,18,140.448869227316,315.727,0.9031228979121215,2,62.198,restaurante,IRRITADO,DESCANSAR,sintetico
